1.342075920104980469e+01,3.690040111541748047e+00,6.896234512329101562e+00
1.125292396545410156e+01,5.226250648498535156e+00,4.798449516296386719e+00
1.131233310699462891e+01,7.612556457519531250e+00,4.368309497833251953e+00
1.293689918518066406e+01,7.004742622375488281e+00,3.894232749938964844e+00
1.428407955169677734e+01,7.118825435638427734e+00,6.621556758880615234e+00
1.360479450225830078e+01,3.341942071914672852e+00,6.062285900115966797e+00
1.471346855163574219e+01,6.691404819488525391e+00,6.016441822052001953e+00
1.037251377105712891e+01,5.697429180145263672e+00,6.030804634094238281e+00
8.994282722473144531e+00,5.791263103485107422e+00,4.762891769409179688e+00
1.008469867706298828e+01,3.897899389266967773e+00,5.960355281829833984e+00
9.277694702148437500e+00,6.024016857147216797e+00,5.471226692199707031e+00
1.144180107116699219e+01,7.182344436645507812e+00,5.573634624481201172e+00
1.129011058807373047e+01,4.573770523071289062e+00,5.167988300323486328e+00
1.001688671112060547e+01,3.555994033813476562e+00,5.143530368804931641e+00
9.418009757995605469e+00,4.536881923675537109e+00,5.583953380584716797e+00
1.411450195312500000e+01,6.662302017211914062e+00,5.396273136138916016e+00
1.089481544494628906e+01,5.945310115814208984e+00,3.050016403198242188e+00
1.159008216857910156e+01,6.295972347259521484e+00,7.549385547637939453e+00
1.394673252105712891e+01,5.657444000244140625e+00,6.821607589721679688e+00
1.451617050170898438e+01,4.415278434753417969e+00,4.686708927154541016e+00
1.006932449340820312e+01,4.972239017486572266e+00,5.737906932830810547e+00
1.081223678588867188e+01,3.811369657516479492e+00,6.260288238525390625e+00
1.045918655395507812e+01,5.310817718505859375e+00,4.133234500885009766e+00
1.220937633514404297e+01,3.578019380569458008e+00,5.137588500976562500e+00
1.347103309631347656e+01,6.494017601013183594e+00,5.642818450927734375e+00
1.204678153991699219e+01,4.936714649200439453e+00,6.972732543945312500e+00
1.311023139953613281e+01,4.938688755035400391e+00,3.733276605606079102e+00
1.298555374145507812e+01,4.786447525024414062e+00,7.360330104827880859e+00
1.288751220703125000e+01,4.068068981170654297e+00,4.287551879882812500e+00
1.492541694641113281e+01,5.690816402435302734e+00,5.067882537841796875e+00
1.470038223266601562e+01,4.661838054656982422e+00,6.731302738189697266e+00
9.850152015686035156e+00,6.953572273254394531e+00,5.346123218536376953e+00
1.138443374633789062e+01,7.015423297882080078e+00,4.085382938385009766e+00
9.322783470153808594e+00,4.428746223449707031e+00,5.618648529052734375e+00
1.300517177581787109e+01,5.866788387298583984e+00,3.127874851226806641e+00
1.009285163879394531e+01,6.216806411743164062e+00,5.562015056610107422e+00
1.141445922851562500e+01,6.664930820465087891e+00,4.912495136260986328e+00
1.364086723327636719e+01,5.029156208038330078e+00,7.113959789276123047e+00
9.345474243164062500e+00,5.603188037872314453e+00,6.649961471557617188e+00
1.244613838195800781e+01,3.811351537704467773e+00,7.267176628112792969e+00
1.392299365997314453e+01,5.830350399017333984e+00,3.811839103698730469e+00
9.791705131530761719e+00,4.243034362792968750e+00,6.908172607421875000e+00
1.104183959960937500e+01,3.891924619674682617e+00,4.638784408569335938e+00
1.147551250457763672e+01,3.924420595169067383e+00,7.347954750061035156e+00
1.081539440155029297e+01,6.102498531341552734e+00,3.581642150878906250e+00
1.245284748077392578e+01,5.803363800048828125e+00,5.745265483856201172e+00
1.304176998138427734e+01,4.633134841918945312e+00,2.967629432678222656e+00
1.340915393829345703e+01,4.720254421234130859e+00,4.439526081085205078e+00
1.389733982086181641e+01,6.580180168151855469e+00,7.118690967559814453e+00
1.151256465911865234e+01,7.725089073181152344e+00,5.006650447845458984e+00
1.051277637481689453e+01,6.310043811798095703e+00,5.853812694549560547e+00
1.216709899902343750e+01,7.566265583038330078e+00,6.584102630615234375e+00
8.851140022277832031e+00,4.678111076354980469e+00,5.772546291351318359e+00
1.173761367797851562e+01,3.257775545120239258e+00,5.729675292968750000e+00
1.230556869506835938e+01,7.172069549560546875e+00,6.462817192077636719e+00
9.232063293457031250e+00,3.989602088928222656e+00,5.400958538055419922e+00
1.350968360900878906e+01,6.376699924468994141e+00,7.367704391479492188e+00
1.319215393066406250e+01,6.881746768951416016e+00,5.871691703796386719e+00
9.296336174011230469e+00,4.539969921112060547e+00,5.791102409362792969e+00
1.403026199340820312e+01,6.601849555969238281e+00,4.363727569580078125e+00
1.455724334716796875e+01,6.979089736938476562e+00,6.389072418212890625e+00
1.423739814758300781e+01,4.927976608276367188e+00,3.467606067657470703e+00
1.298435020446777344e+01,5.755148887634277344e+00,7.606729030609130859e+00
1.465545845031738281e+01,4.044835567474365234e+00,6.175027847290039062e+00
1.107718276977539062e+01,3.740183353424072266e+00,3.478593587875366211e+00
9.236422538757324219e+00,6.067461013793945312e+00,5.496844768524169922e+00
1.440262031555175781e+01,5.112892627716064453e+00,7.236487865447998047e+00
1.152351379394531250e+01,7.204386234283447266e+00,6.848662376403808594e+00
1.254547214508056641e+01,4.681061744689941406e+00,5.656274318695068359e+00
1.076482295989990234e+01,5.758938312530517578e+00,6.270375728607177734e+00
9.312024116516113281e+00,5.887095451354980469e+00,4.284037590026855469e+00
1.335967063903808594e+01,5.993817329406738281e+00,5.029864788055419922e+00
1.230473804473876953e+01,7.537108898162841797e+00,6.402472496032714844e+00
1.023203849792480469e+01,4.469515323638916016e+00,4.170903205871582031e+00
1.208312797546386719e+01,4.863962173461914062e+00,3.294075012207031250e+00
1.173287200927734375e+01,6.847954750061035156e+00,3.354914188385009766e+00
1.374502277374267578e+01,7.611823081970214844e+00,6.215923786163330078e+00
1.155013751983642578e+01,5.826747417449951172e+00,3.251146316528320312e+00
1.057592678070068359e+01,6.500477313995361328e+00,5.539207935333251953e+00
1.277840614318847656e+01,6.419408321380615234e+00,3.459017992019653320e+00
1.208631515502929688e+01,5.212882041931152344e+00,2.745760917663574219e+00
1.436084651947021484e+01,4.864432811737060547e+00,4.522453784942626953e+00
1.212607860565185547e+01,6.416235923767089844e+00,4.623763561248779297e+00
9.218293190002441406e+00,6.336628913879394531e+00,4.745787620544433594e+00
1.368490600585937500e+01,5.874343872070312500e+00,7.165425300598144531e+00
1.224748706817626953e+01,6.677424907684326172e+00,3.747607707977294922e+00
9.485745429992675781e+00,4.562203884124755859e+00,4.712135791778564453e+00
1.491190719604492188e+01,5.665883064270019531e+00,6.759008884429931641e+00
9.802257537841796875e+00,4.217866420745849609e+00,6.867348194122314453e+00
1.165492820739746094e+01,4.647375583648681641e+00,6.899516582489013672e+00
1.232073402404785156e+01,3.700883150100708008e+00,3.520092487335205078e+00
1.131222152709960938e+01,3.907896995544433594e+00,5.870138168334960938e+00
1.377322483062744141e+01,5.728974342346191406e+00,3.573143243789672852e+00
1.502191829681396484e+01,6.470937252044677734e+00,4.956084251403808594e+00
1.371088314056396484e+01,3.394500970840454102e+00,6.413467884063720703e+00
1.254337978363037109e+01,6.146236419677734375e+00,4.394367694854736328e+00
1.003285503387451172e+01,5.234374523162841797e+00,4.799631118774414062e+00
9.535094261169433594e+00,5.671833992004394531e+00,4.846123218536376953e+00
1.413725852966308594e+01,5.212913513183593750e+00,4.712925434112548828e+00
1.426178550720214844e+01,4.067682266235351562e+00,5.792051792144775391e+00
1.059497070312500000e+01,5.352205276489257812e+00,3.536428928375244141e+00
1.373195362091064453e+01,4.643805503845214844e+00,4.210294246673583984e+00
1.275419330596923828e+01,3.233361244201660156e+00,4.297996520996093750e+00
1.183729267120361328e+01,6.372367382049560547e+00,5.541897296905517578e+00
1.279203796386718750e+01,7.014196872711181641e+00,3.890846967697143555e+00
1.494707870483398438e+01,5.425639629364013672e+00,4.402217864990234375e+00
1.297167015075683594e+01,7.568205833435058594e+00,6.368504047393798828e+00
1.084974479675292969e+01,4.599647521972656250e+00,6.117060661315917969e+00
1.127140140533447266e+01,4.569712638854980469e+00,5.237943172454833984e+00
9.334269523620605469e+00,4.245604038238525391e+00,6.564826011657714844e+00
1.397789573669433594e+01,6.855832099914550781e+00,4.708053112030029297e+00
1.229890251159667969e+01,6.534793376922607422e+00,7.381526470184326172e+00
1.197087001800537109e+01,2.966226816177368164e+00,4.898523807525634766e+00
1.185095500946044922e+01,6.560266971588134766e+00,3.181618690490722656e+00
1.438108730316162109e+01,6.954744815826416016e+00,5.716135978698730469e+00
1.452682495117187500e+01,6.635789871215820312e+00,5.755753040313720703e+00
1.196366500854492188e+01,5.112350463867187500e+00,6.236590385437011719e+00
9.103662490844726562e+00,5.401494503021240234e+00,6.271220207214355469e+00
1.316317844390869141e+01,6.694006443023681641e+00,4.191578388214111328e+00
1.305150222778320312e+01,6.138204574584960938e+00,3.880201816558837891e+00
1.426277828216552734e+01,5.448572635650634766e+00,7.381085395812988281e+00
1.012037563323974609e+01,4.060038089752197266e+00,3.958236455917358398e+00
8.891395568847656250e+00,5.612619400024414062e+00,5.468502044677734375e+00
9.627416610717773438e+00,3.617724895477294922e+00,4.172289371490478516e+00
1.018280982971191406e+01,6.778681278228759766e+00,6.691904544830322266e+00
1.062884044647216797e+01,6.088267326354980469e+00,6.538003444671630859e+00
9.562588691711425781e+00,4.331492900848388672e+00,4.212164878845214844e+00
1.083894157409667969e+01,6.999670028686523438e+00,5.577980518341064453e+00
1.134701061248779297e+01,6.359742641448974609e+00,3.173379659652709961e+00
1.156751346588134766e+01,3.070220470428466797e+00,5.013668537139892578e+00
9.003344535827636719e+00,4.722491264343261719e+00,6.417624473571777344e+00
1.018568038940429688e+01,3.542938470840454102e+00,5.933506011962890625e+00
1.120717620849609375e+01,3.106291770935058594e+00,5.307072639465332031e+00
1.489941787719726562e+01,5.643544673919677734e+00,4.192548274993896484e+00
1.520707035064697266e+01,6.353193283081054688e+00,5.360909461975097656e+00
1.311594009399414062e+01,3.675232887268066406e+00,5.645455360412597656e+00
1.417809867858886719e+01,5.269521236419677734e+00,4.521893978118896484e+00
1.165710735321044922e+01,6.812638759613037109e+00,4.558694362640380859e+00
1.475157356262207031e+01,7.048971652984619141e+00,5.620670795440673828e+00
1.423726367950439453e+01,4.625103950500488281e+00,3.594986915588378906e+00
1.129694271087646484e+01,3.789871931076049805e+00,4.452989101409912109e+00
1.115778160095214844e+01,4.908791542053222656e+00,7.591683864593505859e+00
8.904405593872070312e+00,4.207144260406494141e+00,5.755576610565185547e+00
1.288913154602050781e+01,7.720519542694091797e+00,6.302132606506347656e+00
1.288567638397216797e+01,4.821965217590332031e+00,2.853398084640502930e+00
1.364970302581787109e+01,5.651112079620361328e+00,6.375193595886230469e+00
1.178778457641601562e+01,3.901451587677001953e+00,3.238710165023803711e+00
1.356373691558837891e+01,3.465694665908813477e+00,5.279852390289306641e+00
1.123197650909423828e+01,7.169570446014404297e+00,6.507070064544677734e+00
1.248397541046142578e+01,7.382699489593505859e+00,4.094660758972167969e+00
1.151364135742187500e+01,4.068400859832763672e+00,4.704532623291015625e+00
1.020736694335937500e+01,5.793376922607421875e+00,4.931596279144287109e+00
1.109917640686035156e+01,6.503875732421875000e+00,3.328714609146118164e+00
1.010328769683837891e+01,6.001743316650390625e+00,4.799337863922119141e+00
1.077906608581542969e+01,7.258050441741943359e+00,4.094461441040039062e+00
1.370800113677978516e+01,6.322997570037841797e+00,7.352801799774169922e+00
1.217281532287597656e+01,3.822072505950927734e+00,7.085026741027832031e+00
9.193591117858886719e+00,4.747766971588134766e+00,4.251635074615478516e+00
1.329942035675048828e+01,3.473192930221557617e+00,4.720481395721435547e+00
1.254460334777832031e+01,4.842012405395507812e+00,7.615567207336425781e+00
1.449408721923828125e+01,6.024767875671386719e+00,4.362014770507812500e+00
1.084007835388183594e+01,7.494685173034667969e+00,4.380424499511718750e+00
1.322076320648193359e+01,4.673918724060058594e+00,6.868988037109375000e+00
9.840116500854492188e+00,4.659330844879150391e+00,5.932716369628906250e+00
1.513238811492919922e+01,5.885028362274169922e+00,6.194177627563476562e+00
9.567512512207031250e+00,5.407572269439697266e+00,5.128376483917236328e+00
1.021892642974853516e+01,3.735736370086669922e+00,3.702304363250732422e+00
9.648693084716796875e+00,6.943830966949462891e+00,4.585129261016845703e+00
1.496946048736572266e+01,6.503630638122558594e+00,4.854036808013916016e+00
9.400005340576171875e+00,6.617051124572753906e+00,4.266006469726562500e+00
1.488236808776855469e+01,6.878719329833984375e+00,5.704799652099609375e+00
1.457374477386474609e+01,4.940952301025390625e+00,4.706798076629638672e+00
8.825118064880371094e+00,4.378054618835449219e+00,5.439672470092773438e+00
1.346721363067626953e+01,4.014603614807128906e+00,4.737900733947753906e+00
1.511190032958984375e+01,6.485323429107666016e+00,5.396084308624267578e+00
1.223015022277832031e+01,3.521848917007446289e+00,4.074120521545410156e+00
1.265664196014404297e+01,3.527453899383544922e+00,6.977255344390869141e+00
1.203968811035156250e+01,6.273429870605468750e+00,7.160425662994384766e+00
1.061602592468261719e+01,4.453860282897949219e+00,4.155509948730468750e+00
1.204057693481445312e+01,4.631887912750244141e+00,3.129831552505493164e+00
1.157988643646240234e+01,6.532363414764404297e+00,3.540636539459228516e+00
1.003390216827392578e+01,4.055876255035400391e+00,3.517071008682250977e+00
1.366859531402587891e+01,7.543091297149658203e+00,4.668953418731689453e+00
1.113214874267578125e+01,3.549515247344970703e+00,3.624495029449462891e+00
1.315671825408935547e+01,5.175503730773925781e+00,7.573398113250732422e+00
1.306874179840087891e+01,3.423926115036010742e+00,4.253140926361083984e+00
1.244467449188232422e+01,6.943378925323486328e+00,4.963319778442382812e+00
1.193610954284667969e+01,5.130019187927246094e+00,5.774538516998291016e+00
1.166431140899658203e+01,3.132858037948608398e+00,4.644969463348388672e+00
1.149735069274902344e+01,4.326495647430419922e+00,5.225039958953857422e+00
1.321867752075195312e+01,7.462110996246337891e+00,5.010492324829101562e+00
9.233142852783203125e+00,4.336455345153808594e+00,5.335540294647216797e+00
1.376862239837646484e+01,3.227810621261596680e+00,4.931759357452392578e+00
8.591759681701660156e+00,4.715474128723144531e+00,5.448470115661621094e+00
1.373293113708496094e+01,6.540616989135742188e+00,7.317425251007080078e+00
1.064078140258789062e+01,3.325477600097656250e+00,4.105738639831542969e+00
1.008908843994140625e+01,4.156218051910400391e+00,4.186758041381835938e+00
9.573448181152343750e+00,4.474358558654785156e+00,5.433680057525634766e+00
1.291983318328857422e+01,4.466774463653564453e+00,5.636324405670166016e+00
1.027155303955078125e+01,3.162632942199707031e+00,5.034525871276855469e+00
1.158570194244384766e+01,4.492597103118896484e+00,2.955348491668701172e+00
1.279103851318359375e+01,5.276943206787109375e+00,7.776817321777343750e+00
1.423289775848388672e+01,5.208361148834228516e+00,5.901060104370117188e+00
1.264818572998046875e+01,4.453038215637207031e+00,7.195607662200927734e+00
1.490321350097656250e+01,5.143522739410400391e+00,4.257318973541259766e+00
1.268954944610595703e+01,4.240383148193359375e+00,4.565337657928466797e+00
1.410798358917236328e+01,3.722528219223022461e+00,5.424611568450927734e+00
1.285112667083740234e+01,4.820437908172607422e+00,5.825896263122558594e+00
1.184581375122070312e+01,6.858069896697998047e+00,4.499861717224121094e+00
1.013714218139648438e+01,5.265790939331054688e+00,3.895823955535888672e+00
1.245608711242675781e+01,4.687696456909179688e+00,5.413169384002685547e+00
1.030798530578613281e+01,5.518961429595947266e+00,5.387001991271972656e+00
9.633595466613769531e+00,5.188532352447509766e+00,5.903549671173095703e+00
1.466684341430664062e+01,5.772484779357910156e+00,6.048099517822265625e+00
1.089546966552734375e+01,5.407469272613525391e+00,6.143473148345947266e+00
1.301619720458984375e+01,6.293383121490478516e+00,3.121607065200805664e+00
1.296978950500488281e+01,5.426754474639892578e+00,7.756577491760253906e+00
1.386519527435302734e+01,7.185797214508056641e+00,5.134040832519531250e+00
1.451178646087646484e+01,5.446851253509521484e+00,6.081382274627685547e+00
1.078772735595703125e+01,5.101490974426269531e+00,7.088960170745849609e+00
1.116070461273193359e+01,3.211059093475341797e+00,5.521611213684082031e+00
1.368820667266845703e+01,3.162783622741699219e+00,5.421181678771972656e+00
1.171712398529052734e+01,4.860449314117431641e+00,5.706987857818603516e+00
9.361282348632812500e+00,4.778037071228027344e+00,3.743450164794921875e+00
1.285417175292968750e+01,5.661873817443847656e+00,6.259188652038574219e+00
1.127460956573486328e+01,7.665292263031005859e+00,4.660210132598876953e+00
1.461873531341552734e+01,7.159489154815673828e+00,5.832285881042480469e+00
1.246728420257568359e+01,4.609695434570312500e+00,7.637476444244384766e+00
1.521025085449218750e+01,6.203899860382080078e+00,5.839352130889892578e+00
8.812118530273437500e+00,4.486105918884277344e+00,5.767021179199218750e+00
1.012732887268066406e+01,5.417006015777587891e+00,5.079188346862792969e+00
1.008952903747558594e+01,5.232602119445800781e+00,3.951823234558105469e+00
9.506508827209472656e+00,4.591984748840332031e+00,5.532738685607910156e+00
8.941644668579101562e+00,4.381452083587646484e+00,4.443769454956054688e+00
1.152495574951171875e+01,5.840310573577880859e+00,3.790533781051635742e+00
1.488772773742675781e+01,4.758636474609375000e+00,4.975183963775634766e+00
1.351158332824707031e+01,6.012542724609375000e+00,6.774845600128173828e+00
1.531478881835937500e+01,6.037428379058837891e+00,5.737544059753417969e+00
8.961270332336425781e+00,4.411899089813232422e+00,6.125608921051025391e+00
1.453435325622558594e+01,4.254357337951660156e+00,4.107234001159667969e+00
1.359044456481933594e+01,7.726016044616699219e+00,5.065722465515136719e+00
1.179832839965820312e+01,3.889512062072753906e+00,3.310073614120483398e+00
1.083512401580810547e+01,3.509072303771972656e+00,5.997763633728027344e+00
9.572221755981445312e+00,5.920941829681396484e+00,4.091232299804687500e+00
1.351950550079345703e+01,5.524473667144775391e+00,5.684602260589599609e+00
9.043149948120117188e+00,4.302802085876464844e+00,4.567009925842285156e+00
1.365951442718505859e+01,5.856734275817871094e+00,3.448607206344604492e+00
1.357352733612060547e+01,3.680435895919799805e+00,5.673243045806884766e+00
8.934673309326171875e+00,4.801178932189941406e+00,4.199446201324462891e+00
1.165552234649658203e+01,5.134802818298339844e+00,5.565222740173339844e+00
1.372388553619384766e+01,7.041231632232666016e+00,5.925518512725830078e+00
1.138659095764160156e+01,3.374725341796875000e+00,6.786670207977294922e+00
1.165564346313476562e+01,4.162567615509033203e+00,6.897672176361083984e+00
1.016956233978271484e+01,4.392983913421630859e+00,7.207863807678222656e+00
1.292278861999511719e+01,4.959659099578857422e+00,2.825699329376220703e+00
1.005444335937500000e+01,6.298300743103027344e+00,4.238799095153808594e+00
1.249560356140136719e+01,2.968275070190429688e+00,4.825952053070068359e+00
1.249456024169921875e+01,6.748015403747558594e+00,7.277570724487304688e+00
1.415543174743652344e+01,7.104019641876220703e+00,6.336587905883789062e+00
1.072318077087402344e+01,4.821553230285644531e+00,4.549236774444580078e+00
1.484839439392089844e+01,4.686263561248779297e+00,6.524747371673583984e+00
1.345424556732177734e+01,4.168123245239257812e+00,7.197474002838134766e+00
1.342726230621337891e+01,6.094502925872802734e+00,6.445882320404052734e+00
1.076373291015625000e+01,3.031947374343872070e+00,4.857353210449218750e+00
1.210721206665039062e+01,7.028856754302978516e+00,6.982080936431884766e+00
9.347298622131347656e+00,4.556717872619628906e+00,4.338843822479248047e+00
1.405623722076416016e+01,3.693411827087402344e+00,4.221749782562255859e+00
1.266758632659912109e+01,4.697817802429199219e+00,6.935111045837402344e+00
9.288037300109863281e+00,5.416234493255615234e+00,4.039235591888427734e+00
9.460106849670410156e+00,4.105215549468994141e+00,4.664555072784423828e+00
1.269670486450195312e+01,5.508621215820312500e+00,5.226660728454589844e+00
