4.035261154174804688e+00,3.623080015182495117e+00,5.631614208221435547e+00,2.608584723066299099e-02,2.579353989124442137e-01,-5.138103458228326925e-01,3.578420458698736706e-01,-2.158105444685289309e-01
5.669860839843750000e+00,5.814935684204101562e+00,7.318590164184570312e+00,-4.433522050166580075e-01,-1.812232417862319478e-01,1.674766097645522256e-01,9.296093703129659769e-02,-3.210549060964331680e-01
7.157559871673583984e+00,6.927416801452636719e+00,5.387762069702148438e+00,4.340773843337691895e-01,-6.173429276870562310e-02,2.982436626397514390e-01,2.331188659117003625e-01,-8.116573118110754770e-01
6.542448043823242188e+00,6.415471076965332031e+00,4.980332851409912109e+00,1.035240772387224506e-01,-1.789970243884028145e-01,4.562703889113153277e-01,2.133443873158348547e-01,1.360735260512160698e-02
4.729620933532714844e+00,5.098971843719482422e+00,5.305357456207275391e+00,-3.271517197654509324e-01,1.811588538859948069e-02,5.321433656678662555e-02,-4.023528256733882591e-01,7.399616426965499594e-01
3.434251785278320312e+00,4.302151679992675781e+00,5.382004261016845703e+00,1.180769901587232495e-01,5.067992149789616319e-01,-3.332465240144432683e-01,4.898465393128321743e-01,-4.075593991421908591e-01
3.372192382812500000e+00,5.719715595245361328e+00,6.811732292175292969e+00,-2.282072205774836882e-01,1.900896725125026943e-01,1.682269296002370657e-02,-8.263330509403979951e-01,-3.874266787986389571e-01
4.173189640045166016e+00,6.168406486511230469e+00,3.919959068298339844e+00,1.876752719173795658e-01,4.676828966659546949e-01,2.049242966279377076e-01,-6.186952783040094300e-02,1.784185974733670799e-01
3.960766077041625977e+00,4.066759586334228516e+00,6.250191688537597656e+00,-5.317372589418538631e-01,2.370551549466888008e-01,-6.264169771504533024e-01,-4.351390511297364809e-03,-6.076290700527094829e-02
6.098654270172119141e+00,6.052296161651611328e+00,4.190867424011230469e+00,3.939700944136487748e-01,-1.488102914390405651e-01,5.904014176859534446e-01,-9.663763815583167882e-02,4.108874106087720413e-01
6.993261814117431641e+00,4.941701889038085938e+00,5.996778488159179688e+00,1.281736976987578602e-01,-2.999633639834228260e-01,6.118212838772914448e-03,5.854332363437625766e-03,-1.268925578586321268e-01
7.084455490112304688e+00,4.813214778900146484e+00,5.874714374542236328e+00,8.232370903340893720e-02,-6.678808724970031196e-01,2.552090081515185904e-01,2.339151607682156686e-01,1.378612840747776014e-01
4.511600494384765625e+00,4.672731399536132812e+00,3.393855571746826172e+00,8.188069623587004298e-01,1.164915897975336290e-01,2.230722697340214652e-02,-2.421009727000524858e-01,9.824067179632238467e-02
4.570522308349609375e+00,5.103631019592285156e+00,4.921586036682128906e+00,-2.131911236888619499e-01,2.819161783122483000e-01,-1.435593638540048622e-01,3.512696357274407155e-02,4.411294117302667628e-01
5.892451286315917969e+00,6.318038463592529297e+00,3.782367467880249023e+00,5.610040550716147711e-01,1.169341930465908896e-01,6.649622417214060555e-01,-2.629099986364715619e-02,3.832109922490543052e-01
6.961560249328613281e+00,5.448822498321533203e+00,5.681570053100585938e+00,6.701470324255123789e-03,-3.178511739844861461e-01,1.510453803786236948e-01,3.281059276733905850e-01,-1.214979598736338623e-01
4.156128883361816406e+00,3.693106651306152344e+00,7.002946376800537109e+00,-3.392821572870040603e-01,-1.633432934826888061e-01,-7.359394620806690712e-01,-1.879246389016831220e-01,-3.325307306487825798e-01
5.404855728149414062e+00,3.225924968719482422e+00,4.048562526702880859e+00,5.237861241890764408e-01,-1.462980128240711220e-01,-3.996058161931022035e-01,2.255407918542645940e-01,-4.537807202484471503e-02
4.792389392852783203e+00,5.218617439270019531e+00,4.371521949768066406e+00,3.656732521918172607e-02,1.419312823412454405e-01,1.574806771673304129e-01,-2.817202056255612708e-01,7.182842476203221693e-01
5.111924171447753906e+00,3.755164861679077148e+00,4.804715633392333984e+00,3.201004985463275498e-01,-3.033205244695960090e-01,-1.048947008356605065e-01,-5.777242425362943967e-01,1.718209732539358603e-01
5.121591091156005859e+00,5.471568107604980469e+00,3.773098468780517578e+00,3.540281383581900254e-01,3.120702423127681424e-01,2.948003145974681383e-01,-6.069626722735645824e-02,7.571528582222351034e-01
4.098563671112060547e+00,3.810324668884277344e+00,6.692193508148193359e+00,-3.297439916213235067e-01,4.785384346530465599e-02,-5.350535034250520905e-01,1.293369209632087014e-01,-3.828108905564318598e-01
3.539875268936157227e+00,3.396430730819702148e+00,4.443034172058105469e+00,5.601592988036201426e-01,1.173823555734353485e-01,-4.639002179573223361e-01,-1.195984463052511965e-01,-3.903754999899217704e-01
4.250680446624755859e+00,5.061088085174560547e+00,3.301173925399780273e+00,4.383657309769226629e-01,6.848224284867323597e-01,-2.247096037582106409e-01,3.056619910856739897e-01,-1.047000119154151143e-01
3.406864404678344727e+00,5.299435615539550781e+00,4.594186782836914062e+00,1.034183300656364018e-01,4.390593681377702451e-01,-8.856414908888650406e-02,-3.125264034365957677e-01,1.820395817891103385e-01
5.380776882171630859e+00,7.507020473480224609e+00,5.892457485198974609e+00,1.938143456779415352e-01,2.528118478273663761e-01,3.851282323732687085e-01,-2.555684354655047841e-01,-7.376531823810664745e-01
4.787950515747070312e+00,3.571672677993774414e+00,4.380065917968750000e+00,3.580670385438975978e-01,-1.405738419704206099e-01,-4.153402468636298583e-01,-4.018865239138088574e-01,3.881552751381876498e-01
5.151746749877929688e+00,7.424400806427001953e+00,5.962046146392822266e+00,8.994349227670916935e-02,1.506584506964822878e-01,4.229683323552239638e-01,-3.366793088116442068e-01,-5.596133458855545584e-01
5.662789821624755859e+00,4.474707603454589844e+00,7.201401233673095703e+00,-4.951990690813841134e-01,-6.412843658527600521e-01,-1.690018782465109726e-01,-5.172749762337679469e-01,2.243049743506824248e-02
5.737254619598388672e+00,5.433911800384521484e+00,4.975608348846435547e+00,-7.520495522737215277e-02,-1.250881693736799818e-02,1.016274103655429306e-01,2.191601413665354159e-01,2.433491731353106535e-01
5.481086254119873047e+00,4.515701293945312500e+00,4.107138156890869141e+00,5.155706467908115209e-02,9.527480821993818128e-02,-2.280725301118620152e-01,4.513095620625502957e-01,6.872010321288504198e-01
3.533359527587890625e+00,5.585368156433105469e+00,5.722258567810058594e+00,-4.760358959605286988e-01,6.127705856189741285e-01,-2.642941811188641577e-01,-1.372247850442259998e-01,1.477862081269793737e-01
3.156025171279907227e+00,4.072432041168212891e+00,5.614686965942382812e+00,-1.959291450474048846e-01,4.371564548889220192e-01,-7.305533671389256023e-01,-3.396221212955531366e-01,-5.831887739186709246e-02
3.805286407470703125e+00,4.044454097747802734e+00,6.882122993469238281e+00,-4.244247638905466746e-01,1.464971463999593937e-01,-6.153793191284319120e-01,2.241404669875818670e-02,-5.850595445910502512e-01
5.524167537689208984e+00,6.439939022064208984e+00,4.691490650177001953e+00,-3.391862051588430405e-02,1.186473845296605739e-01,5.145854100838537226e-01,2.516536388451243167e-01,3.776648757065486084e-01
2.851868867874145508e+00,5.665807723999023438e+00,5.139809131622314453e+00,2.145144702360600800e-02,6.677082649420104099e-01,-7.613918875997380264e-02,-7.959139175218213347e-02,-4.046144534062300901e-01
2.765282154083251953e+00,4.660757064819335938e+00,4.927430152893066406e+00,1.171323449604040612e-01,5.552743134481475940e-01,-3.340594253309059902e-01,-1.953168163503766763e-01,-2.443000347478044565e-01
4.785245418548583984e+00,3.659002065658569336e+00,6.722018241882324219e+00,-8.548083027965687475e-02,-1.522584794507777783e-01,-3.481720528202221221e-01,3.561484155529755502e-01,-5.085104564329506749e-01
4.801753044128417969e+00,6.927182674407958984e+00,6.426255702972412109e+00,-6.354736196047507946e-01,2.356194789083539132e-01,6.933805926606011472e-01,-1.429865818916907227e-01,-1.941527372481984259e-01
6.443396091461181641e+00,6.918096542358398438e+00,6.584548473358154297e+00,2.539308550903250986e-02,-1.341144436542317520e-01,4.499747855720716005e-01,-2.478301641007542300e-01,-5.057510839714841611e-01
6.211764335632324219e+00,6.749952316284179688e+00,5.586411476135253906e+00,-2.040548484815067065e-01,4.156015676795633135e-02,5.306678351819957840e-01,6.906884844940942569e-01,-1.724324760634824982e-01
6.019778728485107422e+00,5.847570419311523438e+00,6.597177505493164062e+00,-2.622926068108660802e-01,-2.479046367990241639e-01,3.807284157860225671e-01,-7.216975238479260424e-02,8.202893297683522267e-02
7.649992942810058594e+00,5.893085479736328125e+00,5.464704513549804688e+00,7.882124278967764797e-01,-2.796016838088747347e-01,-7.999105577527512723e-02,-2.386877094040898983e-01,-4.505405716974454355e-01
